_id,augment_ids,champion_id,win_rate,sample_size,tier,patch_version,updated_at
"1045_1390_2132_27_26.12",1045,1390,2132,27,"0","300","S",26.12,2026-06-27T10:58:43.973Z
"1044_1390_2132_27_26.12",1044,1390,2132,27,"0","210","S",26.12,2026-06-27T10:58:43.973Z
"1045_1056_1353_27_26.12",1045,1056,1353,27,"0","189","S",26.12,2026-06-27T10:58:43.973Z
"1332_2132_2137_27_26.12",1332,2132,2137,27,"0","185","S",26.12,2026-06-27T10:58:43.973Z
"1045_1136_2132_27_26.12",1045,1136,2132,27,"0","176","S",26.12,2026-06-27T10:58:43.973Z
"1045_1332_2132_27_26.12",1045,1332,2132,27,"0","175","S",26.12,2026-06-27T10:58:43.973Z
"1332_1390_2132_27_26.12",1332,1390,2132,27,"0","152","S",26.12,2026-06-27T10:58:43.973Z
"1044_1045_1344_27_26.12",1044,1045,1344,27,"0","133","S",26.12,2026-06-27T10:58:43.973Z
"1041_1045_1390_27_26.12",1041,1045,1390,27,"0","126","S",26.12,2026-06-27T10:58:43.973Z
"1045_1133_2137_27_26.12",1045,1133,2137,27,"0","107","S",26.12,2026-06-27T10:58:43.973Z
"1030_1390_2132_28_26.12",1030,1390,2132,28,"0","103","B",26.12,2026-06-27T10:58:44.697Z
"1225_1328_1336_29_26.12",1225,1328,1336,29,"0","862","S",26.12,2026-06-27T10:58:44.698Z
"1071_1225_1336_29_26.12",1071,1225,1336,29,"0","816","S",26.12,2026-06-27T10:58:44.698Z
"1225_1336_2096_29_26.12",1225,1336,2096,29,"0","606","S",26.12,2026-06-27T10:58:44.698Z
"1022_1071_1225_29_26.12",1022,1071,1225,29,"0","601","S",26.12,2026-06-27T10:58:44.698Z
"1328_1336_2096_29_26.12",1328,1336,2096,29,"0","539","S",26.12,2026-06-27T10:58:44.698Z
"1087_1225_1336_29_26.12",1087,1225,1336,29,"0","428","S",26.12,2026-06-27T10:58:44.698Z
"1051_1225_2096_29_26.12",1051,1225,2096,29,"0","295","S",26.12,2026-06-27T10:58:44.698Z
"1225_1320_1336_29_26.12",1225,1320,1336,29,"0","270","S",26.12,2026-06-27T10:58:44.698Z
"1071_1320_1336_29_26.12",1071,1320,1336,29,"0","269","S",26.12,2026-06-27T10:58:44.698Z
"1051_1225_1328_29_26.12",1051,1225,1328,29,"0","257","S",26.12,2026-06-27T10:58:44.698Z
"1030_1097_1390_30_26.12",1030,1097,1390,30,"0","932","S",26.12,2026-06-27T10:58:44.698Z
"1030_1211_1390_30_26.12",1030,1211,1390,30,"0","746","S",26.12,2026-06-27T10:58:44.698Z
"1088_1133_1390_30_26.12",1088,1133,1390,30,"0","552","S",26.12,2026-06-27T10:58:44.698Z
"1030_1088_1097_30_26.12",1030,1088,1097,30,"0","533","S",26.12,2026-06-27T10:58:44.698Z
"1030_1390_2018_30_26.12",1030,1390,2018,30,"0","521","S",26.12,2026-06-27T10:58:44.698Z
"1030_1088_1390_30_26.12",1030,1088,1390,30,"0","479","S",26.12,2026-06-27T10:58:44.698Z
"1030_1088_1211_30_26.12",1030,1088,1211,30,"0","389","S",26.12,2026-06-27T10:58:44.698Z
"1211_1390_2018_30_26.12",1211,1390,2018,30,"0","322","S",26.12,2026-06-27T10:58:44.698Z
"1030_1390_2132_30_26.12",1030,1390,2132,30,"0","307","S",26.12,2026-06-27T10:58:44.698Z
"1045_1211_1390_30_26.12",1045,1211,1390,30,"0","300","S",26.12,2026-06-27T10:58:44.698Z
"1152_1181_1353_31_26.12",1152,1181,1353,31,"0","656","S",26.12,2026-06-27T10:58:45.363Z
"1152_1353_2006_31_26.12",1152,1353,2006,31,"0","627","S",26.12,2026-06-27T10:58:45.363Z
"1020_1152_1353_31_26.12",1020,1152,1353,31,"0","351","S",26.12,2026-06-27T10:58:45.363Z
"1020_1041_1181_31_26.12",1020,1041,1181,31,"0","347","S",26.12,2026-06-27T10:58:45.363Z
"1353_2006_2102_31_26.12",1353,2006,2102,31,"0","306","S",26.12,2026-06-27T10:58:45.363Z
"1013_1152_2006_31_26.12",1013,1152,2006,31,"0","300","S",26.12,2026-06-27T10:58:45.363Z
"1181_1353_1361_31_26.12",1181,1353,1361,31,"0","297","S",26.12,2026-06-27T10:58:45.363Z
"1041_1152_2006_31_26.12",1041,1152,2006,31,"0","243","S",26.12,2026-06-27T10:58:45.363Z
"1013_1353_1361_31_26.12",1013,1353,1361,31,"0","230","S",26.12,2026-06-27T10:58:45.363Z
"1181_1319_1361_31_26.12",1181,1319,1361,31,"0","191","S",26.12,2026-06-27T10:58:45.363Z
"1353_2006_2102_32_26.12",1353,2006,2102,32,"0","318","S",26.12,2026-06-27T10:58:45.364Z
"1041_1353_2102_32_26.12",1041,1353,2102,32,"0","285","S",26.12,2026-06-27T10:58:45.364Z
"1041_1152_1181_32_26.12",1041,1152,1181,32,"0","274","S",26.12,2026-06-27T10:58:45.364Z
"1013_2006_2102_32_26.12",1013,2006,2102,32,"0","206","S",26.12,2026-06-27T10:58:45.364Z
"1181_1353_1361_32_26.12",1181,1353,1361,32,"0","200","S",26.12,2026-06-27T10:58:45.364Z
"1181_2006_2102_32_26.12",1181,2006,2102,32,"0","198","S",26.12,2026-06-27T10:58:45.364Z
"1013_1353_2102_32_26.12",1013,1353,2102,32,"0","195","S",26.12,2026-06-27T10:58:45.364Z
"1013_1041_2102_32_26.12",1013,1041,2102,32,"0","182","S",26.12,2026-06-27T10:58:45.364Z
"1353_1375_2102_32_26.12",1353,1375,2102,32,"0","171","S",26.12,2026-06-27T10:58:45.364Z
"1375_2006_2102_32_26.12",1375,2006,2102,32,"0","154","S",26.12,2026-06-27T10:58:45.364Z
"1353_2006_2102_33_26.12",1353,2006,2102,33,"0","490","S",26.12,2026-06-27T10:58:45.364Z
"1041_1353_2102_33_26.12",1041,1353,2102,33,"0","386","S",26.12,2026-06-27T10:58:45.364Z
"1041_1181_2102_33_26.12",1041,1181,2102,33,"0","369","S",26.12,2026-06-27T10:58:45.364Z
"1319_1353_1361_33_26.12",1319,1353,1361,33,"0","348","S",26.12,2026-06-27T10:58:45.364Z
"1041_1319_2102_33_26.12",1041,1319,2102,33,"0","299","S",26.12,2026-06-27T10:58:45.364Z
"1319_1353_2102_33_26.12",1319,1353,2102,33,"0","294","S",26.12,2026-06-27T10:58:45.364Z
"1041_1152_2102_33_26.12",1041,1152,2102,33,"0","252","S",26.12,2026-06-27T10:58:45.364Z
"1041_2006_2102_33_26.12",1041,2006,2102,33,"0","228","S",26.12,2026-06-27T10:58:45.364Z
"1013_1319_2102_33_26.12",1013,1319,2102,33,"0","203","S",26.12,2026-06-27T10:58:45.364Z
"1353_1361_2102_33_26.12",1353,1361,2102,33,"0","174","S",26.12,2026-06-27T10:58:45.364Z
"1045_2129_2132_34_26.12",1045,2129,2132,34,"0","306","S",26.12,2026-06-27T10:58:45.986Z
"1045_1056_2129_34_26.12",1045,1056,2129,34,"0","296","S",26.12,2026-06-27T10:58:45.986Z
"1133_1194_1211_34_26.12",1133,1194,1211,34,"0","194","S",26.12,2026-06-27T10:58:45.986Z
"1045_1211_2129_34_26.12",1045,1211,2129,34,"0","180","S",26.12,2026-06-27T10:58:45.986Z
"1194_1211_2132_34_26.12",1194,1211,2132,34,"0","178","S",26.12,2026-06-27T10:58:45.986Z
"1056_1194_1390_34_26.12",1056,1194,1390,34,"0","175","S",26.12,2026-06-27T10:58:45.986Z
"1044_1056_1133_34_26.12",1044,1056,1133,34,"0","174","S",26.12,2026-06-27T10:58:45.986Z
"1045_1056_1194_34_26.12",1045,1056,1194,34,"0","173","S",26.12,2026-06-27T10:58:45.986Z
"1044_1056_1390_34_26.12",1044,1056,1390,34,"0","134","S",26.12,2026-06-27T10:58:45.986Z
"1133_1390_2132_34_26.12",1133,1390,2132,34,"0","133","S",26.12,2026-06-27T10:58:45.986Z
"1030_1073_1133_35_26.12",1030,1073,1133,35,"0","244","S",26.12,2026-06-27T10:58:45.986Z
"1030_1073_2077_35_26.12",1030,1073,2077,35,"0","226","S",26.12,2026-06-27T10:58:45.986Z
"1030_1097_1133_35_26.12",1030,1097,1133,35,"0","217","S",26.12,2026-06-27T10:58:45.986Z
"1073_1098_1388_35_26.12",1073,1098,1388,35,"0","210","S",26.12,2026-06-27T10:58:45.986Z
"1019_1073_2083_35_26.12",1019,1073,2083,35,"0","209","S",26.12,2026-06-27T10:58:45.986Z
"1030_1133_2077_35_26.12",1030,1133,2077,35,"0","174","S",26.12,2026-06-27T10:58:45.986Z
"1030_1073_1390_35_26.12",1030,1073,1390,35,"0","174","S",26.12,2026-06-27T10:58:45.986Z
"1030_1097_1390_35_26.12",1030,1097,1390,35,"0","172","S",26.12,2026-06-27T10:58:45.986Z
"1030_1073_1097_35_26.12",1030,1073,1097,35,"0","166","S",26.12,2026-06-27T10:58:45.986Z
"1030_1073_1098_35_26.12",1030,1073,1098,35,"0","165","S",26.12,2026-06-27T10:58:45.986Z
"1041_1181_1353_36_26.12",1041,1181,1353,36,"0","2565","S",26.12,2026-06-27T10:58:45.987Z
"1152_1181_1353_36_26.12",1152,1181,1353,36,"0","2076","S",26.12,2026-06-27T10:58:45.987Z
"1152_1353_2006_36_26.12",1152,1353,2006,36,"0","2071","S",26.12,2026-06-27T10:58:45.987Z
"1041_1152_1353_36_26.12",1041,1152,1353,36,"0","1615","S",26.12,2026-06-27T10:58:45.987Z
"1041_1152_1181_36_26.12",1041,1152,1181,36,"0","1548","S",26.12,2026-06-27T10:58:45.987Z
"1181_1353_2102_36_26.12",1181,1353,2102,36,"0","951","S",26.12,2026-06-27T10:58:45.987Z
"1041_1152_2006_36_26.12",1041,1152,2006,36,"0","789","S",26.12,2026-06-27T10:58:45.987Z
"1013_1041_1152_36_26.12",1013,1041,1152,36,"0","747","S",26.12,2026-06-27T10:58:45.987Z
"1041_1353_2102_36_26.12",1041,1353,2102,36,"0","677","S",26.12,2026-06-27T10:58:45.987Z
"1041_1181_2102_36_26.12",1041,1181,2102,36,"0","668","S",26.12,2026-06-27T10:58:45.987Z
"1037_1095_1141_37_26.12",1037,1095,1141,37,"0","382","S",26.12,2026-06-27T10:58:46.663Z
"1037_1095_1420_37_26.12",1037,1095,1420,37,"0","377","S",26.12,2026-06-27T10:58:46.663Z
"1005_1037_1095_37_26.12",1005,1037,1095,37,"0","362","S",26.12,2026-06-27T10:58:46.663Z
"1005_1095_1420_37_26.12",1005,1095,1420,37,"0","336","S",26.12,2026-06-27T10:58:46.663Z
"1095_1141_1420_37_26.12",1095,1141,1420,37,"0","322","S",26.12,2026-06-27T10:58:46.663Z
"1005_1095_1141_37_26.12",1005,1095,1141,37,"0","319","S",26.12,2026-06-27T10:58:46.663Z
"1005_1037_2133_37_26.12",1005,1037,2133,37,"0","318","S",26.12,2026-06-27T10:58:46.663Z
"1037_1331_1420_37_26.12",1037,1331,1420,37,"0","315","S",26.12,2026-06-27T10:58:46.663Z
"1037_1076_1095_37_26.12",1037,1076,1095,37,"0","302","S",26.12,2026-06-27T10:58:46.663Z
"1037_1420_2087_37_26.12",1037,1420,2087,37,"0","284","S",26.12,2026-06-27T10:58:46.663Z
"1056_1344_2132_38_26.12",1056,1344,2132,38,"0","248","S",26.12,2026-06-27T10:58:46.663Z
"1056_1129_2132_38_26.12",1056,1129,2132,38,"0","206","S",26.12,2026-06-27T10:58:46.663Z
"1056_1390_2132_38_26.12",1056,1390,2132,38,"0","133","S",26.12,2026-06-27T10:58:46.663Z
"1056_1063_2132_38_26.12",1056,1063,2132,38,"0","129","S",26.12,2026-06-27T10:58:46.663Z
"1056_1073_1344_38_26.12",1056,1073,1344,38,"0","115","S",26.12,2026-06-27T10:58:46.663Z
"1056_1063_1344_38_26.12",1056,1063,1344,38,"0","115","S",26.12,2026-06-27T10:58:46.664Z
"1056_1129_1390_38_26.12",1056,1129,1390,38,"0","107","S",26.12,2026-06-27T10:58:46.664Z
"1056_1129_1344_38_26.12",1056,1129,1344,38,"0","188","A",26.12,2026-06-27T10:58:46.664Z
"1056_1073_2132_38_26.12",1056,1073,2132,38,"0","109","A",26.12,2026-06-27T10:58:46.664Z
"1129_1344_2132_38_26.12",1129,1344,2132,38,"0","221","B",26.12,2026-06-27T10:58:46.664Z
"1007_1058_1063_39_26.12",1007,1058,1063,39,"0","109","S",26.12,2026-06-27T10:58:46.664Z
"1058_1063_1138_39_26.12",1058,1063,1138,39,"0","219","A",26.12,2026-06-27T10:58:46.664Z
"1063_1138_1996_39_26.12",1063,1138,1996,39,"0","217","A",26.12,2026-06-27T10:58:46.664Z
"1063_1084_1138_39_26.12",1063,1084,1138,39,"0","110","A",26.12,2026-06-27T10:58:46.664Z
"1007_1063_1138_39_26.12",1007,1063,1138,39,"0","127","D",26.12,2026-06-27T10:58:46.664Z
"1063_1138_1344_39_26.12",1063,1138,1344,39,"0","110","D",26.12,2026-06-27T10:58:46.664Z
"1037_1095_1420_40_26.12",1037,1095,1420,40,"0","231","S",26.12,2026-06-27T10:58:47.384Z
"1037_1095_1141_40_26.12",1037,1095,1141,40,"0","225","S",26.12,2026-06-27T10:58:47.384Z
"1005_1037_1095_40_26.12",1005,1037,1095,40,"0","194","S",26.12,2026-06-27T10:58:47.384Z
"1005_1095_1141_40_26.12",1005,1095,1141,40,"0","182","S",26.12,2026-06-27T10:58:47.384Z
"1005_1095_1420_40_26.12",1005,1095,1420,40,"0","160","S",26.12,2026-06-27T10:58:47.384Z
"1076_1095_1420_40_26.12",1076,1095,1420,40,"0","134","S",26.12,2026-06-27T10:58:47.384Z
"1005_1331_1420_40_26.12",1005,1331,1420,40,"0","120","S",26.12,2026-06-27T10:58:47.384Z
"1005_1037_1141_40_26.12",1005,1037,1141,40,"0","393","A",26.12,2026-06-27T10:58:47.384Z
"1005_1141_1420_40_26.12",1005,1141,1420,40,"0","357","A",26.12,2026-06-27T10:58:47.384Z
"1005_1037_1420_40_26.12",1005,1037,1420,40,"0","302","A",26.12,2026-06-27T10:58:47.384Z
"1195_1336_2010_41_26.12",1195,1336,2010,41,"0","210","S",26.12,2026-06-27T10:58:47.385Z
"1195_1320_1336_41_26.12",1195,1320,1336,41,"0","150","S",26.12,2026-06-27T10:58:47.385Z
"1195_1320_2024_41_26.12",1195,1320,2024,41,"0","133","S",26.12,2026-06-27T10:58:47.385Z
"1007_1195_2010_41_26.12",1007,1195,2010,41,"0","113","S",26.12,2026-06-27T10:58:47.385Z
"1336_1996_2024_41_26.12",1336,1996,2024,41,"0","113","S",26.12,2026-06-27T10:58:47.385Z
"1004_1336_2010_41_26.12",1004,1336,2010,41,"0","110","S",26.12,2026-06-27T10:58:47.385Z
"1047_1195_1320_41_26.12",1047,1195,1320,41,"0","108","S",26.12,2026-06-27T10:58:47.385Z
"1007_1195_1320_41_26.12",1007,1195,1320,41,"0","107","S",26.12,2026-06-27T10:58:47.385Z
"1007_1195_1336_41_26.12",1007,1195,1336,41,"0","106","S",26.12,2026-06-27T10:58:47.385Z
"1048_1320_1996_41_26.12",1048,1320,1996,41,"0","106","S",26.12,2026-06-27T10:58:47.385Z
"1048_1336_1356_42_26.12",1048,1336,1356,42,"0","328","S",26.12,2026-06-27T10:58:47.385Z
"1048_1356_1996_42_26.12",1048,1356,1996,42,"0","207","S",26.12,2026-06-27T10:58:47.385Z
"1071_1336_1356_42_26.12",1071,1336,1356,42,"0","190","S",26.12,2026-06-27T10:58:47.385Z
"1048_1071_1336_42_26.12",1048,1071,1336,42,"0","166","S",26.12,2026-06-27T10:58:47.385Z
"1048_1195_1356_42_26.12",1048,1195,1356,42,"0","166","S",26.12,2026-06-27T10:58:47.385Z
"1007_1048_1356_42_26.12",1007,1048,1356,42,"0","164","S",26.12,2026-06-27T10:58:47.385Z
"1134_1356_1415_42_26.12",1134,1356,1415,42,"0","162","S",26.12,2026-06-27T10:58:47.385Z
"1022_1048_1356_42_26.12",1022,1048,1356,42,"0","159","S",26.12,2026-06-27T10:58:47.385Z
"1195_1336_1415_42_26.12",1195,1336,1415,42,"0","150","S",26.12,2026-06-27T10:58:47.385Z
"1048_1328_1356_42_26.12",1048,1328,1356,42,"0","148","S",26.12,2026-06-27T10:58:47.385Z
"1005_1141_1420_43_26.12",1005,1141,1420,43,"0","229","S",26.12,2026-06-27T10:58:48.034Z
"1030_1097_1133_43_26.12",1030,1097,1133,43,"0","225","S",26.12,2026-06-27T10:58:48.034Z
"1005_1037_1420_43_26.12",1005,1037,1420,43,"0","207","S",26.12,2026-06-27T10:58:48.034Z
"1005_1037_2004_43_26.12",1005,1037,2004,43,"0","202","S",26.12,2026-06-27T10:58:48.034Z
"1030_1097_1390_43_26.12",1030,1097,1390,43,"0","178","S",26.12,2026-06-27T10:58:48.034Z
"1030_1133_1390_43_26.12",1030,1133,1390,43,"0","156","S",26.12,2026-06-27T10:58:48.034Z
"1005_1037_1095_43_26.12",1005,1037,1095,43,"0","128","S",26.12,2026-06-27T10:58:48.034Z
"1030_1037_1133_43_26.12",1030,1037,1133,43,"0","109","S",26.12,2026-06-27T10:58:48.034Z
"1037_1141_1311_43_26.12",1037,1141,1311,43,"0","101","S",26.12,2026-06-27T10:58:48.034Z
"1030_1097_1098_43_26.12",1030,1097,1098,43,"0","101","S",26.12,2026-06-27T10:58:48.034Z
"1041_1181_1353_44_26.12",1041,1181,1353,44,"0","157","S",26.12,2026-06-27T10:58:48.034Z
"1013_1037_1353_44_26.12",1013,1037,1353,44,"0","103","A",26.12,2026-06-27T10:58:48.034Z
"1037_1076_1324_44_26.12",1037,1076,1324,44,"0","169","B",26.12,2026-06-27T10:58:48.034Z
"1037_1141_1324_44_26.12",1037,1141,1324,44,"0","104","B",26.12,2026-06-27T10:58:48.034Z
"1037_1152_1324_44_26.12",1037,1152,1324,44,"0","117","D",26.12,2026-06-27T10:58:48.034Z
"1030_1390_2132_45_26.12",1030,1390,2132,45,"0","674","S",26.12,2026-06-27T10:58:48.035Z
"1030_1180_1390_45_26.12",1030,1180,1390,45,"0","592","S",26.12,2026-06-27T10:58:48.035Z
"1030_1097_1180_45_26.12",1030,1097,1180,45,"0","446","S",26.12,2026-06-27T10:58:48.035Z
"1030_1180_2132_45_26.12",1030,1180,2132,45,"0","435","S",26.12,2026-06-27T10:58:48.035Z
"1030_1098_1390_45_26.12",1030,1098,1390,45,"0","342","S",26.12,2026-06-27T10:58:48.035Z
"1030_1098_2132_45_26.12",1030,1098,2132,45,"0","340","S",26.12,2026-06-27T10:58:48.035Z
"1030_1133_1180_45_26.12",1030,1133,1180,45,"0","338","S",26.12,2026-06-27T10:58:48.035Z
"1030_1097_1098_45_26.12",1030,1097,1098,45,"0","281","S",26.12,2026-06-27T10:58:48.035Z
"1030_1056_1180_45_26.12",1030,1056,1180,45,"0","264","S",26.12,2026-06-27T10:58:48.035Z
"1030_1056_1097_45_26.12",1030,1056,1097,45,"0","246","S",26.12,2026-06-27T10:58:48.035Z
"1151_2128_2129_48_26.12",1151,2128,2129,48,"0","198","S",26.12,2026-06-27T10:58:48.775Z
"1092_2128_2129_48_26.12",1092,2128,2129,48,"0","186","S",26.12,2026-06-27T10:58:48.775Z
"1373_2128_2129_48_26.12",1373,2128,2129,48,"0","165","S",26.12,2026-06-27T10:58:48.775Z
"1068_2128_2129_48_26.12",1068,2128,2129,48,"0","152","S",26.12,2026-06-27T10:58:48.775Z
"1211_1323_2129_48_26.12",1211,1323,2129,48,"0","140","S",26.12,2026-06-27T10:58:48.775Z
"1323_2127_2129_48_26.12",1323,2127,2129,48,"0","135","S",26.12,2026-06-27T10:58:48.775Z
"1136_1138_2129_48_26.12",1136,1138,2129,48,"0","134","S",26.12,2026-06-27T10:58:48.775Z
"1181_1344_2111_48_26.12",1181,1344,2111,48,"0","105","S",26.12,2026-06-27T10:58:48.775Z
"1136_1323_2129_48_26.12",1136,1323,2129,48,"0","622","A",26.12,2026-06-27T10:58:48.775Z
"1149_2128_2129_48_26.12",1149,2128,2129,48,"0","308","A",26.12,2026-06-27T10:58:48.775Z
"1045_1133_1390_50_26.12",1045,1133,1390,50,"0","223","S",26.12,2026-06-27T10:58:48.775Z
"1098_1388_2132_50_26.12",1098,1388,2132,50,"0","217","S",26.12,2026-06-27T10:58:48.775Z
"1045_1056_2077_50_26.12",1045,1056,2077,50,"0","206","S",26.12,2026-06-27T10:58:48.775Z
"1133_1388_2132_50_26.12",1133,1388,2132,50,"0","185","S",26.12,2026-06-27T10:58:48.775Z
"1045_1388_2132_50_26.12",1045,1388,2132,50,"0","184","S",26.12,2026-06-27T10:58:48.775Z
"1388_1390_2132_50_26.12",1388,1390,2132,50,"0","180","S",26.12,2026-06-27T10:58:48.775Z
"1030_1136_2132_50_26.12",1030,1136,2132,50,"0","173","S",26.12,2026-06-27T10:58:48.776Z
"1097_1388_2132_50_26.12",1097,1388,2132,50,"0","169","S",26.12,2026-06-27T10:58:48.776Z
"1030_1045_1390_50_26.12",1030,1045,1390,50,"0","159","S",26.12,2026-06-27T10:58:48.776Z
"1136_1388_2132_50_26.12",1136,1388,2132,50,"0","159","S",26.12,2026-06-27T10:58:48.776Z
"1115_1336_1356_51_26.12",1115,1336,1356,51,"0","1291","S",26.12,2026-06-27T10:58:48.776Z
"1071_1336_1356_51_26.12",1071,1336,1356,51,"0","1208","S",26.12,2026-06-27T10:58:48.776Z
"1022_1115_1356_51_26.12",1022,1115,1356,51,"0","938","S",26.12,2026-06-27T10:58:48.776Z
"1022_1071_1356_51_26.12",1022,1071,1356,51,"0","853","S",26.12,2026-06-27T10:58:48.776Z
"1195_1336_1356_51_26.12",1195,1336,1356,51,"0","797","S",26.12,2026-06-27T10:58:48.776Z
"1071_1195_1356_51_26.12",1071,1195,1356,51,"0","796","S",26.12,2026-06-27T10:58:48.776Z
"1071_1225_1336_51_26.12",1071,1225,1336,51,"0","652","S",26.12,2026-06-27T10:58:48.776Z
"1225_1336_1356_51_26.12",1225,1336,1356,51,"0","646","S",26.12,2026-06-27T10:58:48.776Z
"1071_1225_1356_51_26.12",1071,1225,1356,51,"0","619","S",26.12,2026-06-27T10:58:48.776Z
"1022_1077_1336_51_26.12",1022,1077,1336,51,"0","605","S",26.12,2026-06-27T10:58:48.776Z
"1136_1375_2072_53_26.12",1136,1375,2072,53,"0","201","S",26.12,2026-06-27T10:58:49.485Z
"1136_1375_2055_53_26.12",1136,1375,2055,53,"0","168","S",26.12,2026-06-27T10:58:49.485Z
"1056_1375_2100_53_26.12",1056,1375,2100,53,"0","160","S",26.12,2026-06-27T10:58:49.485Z
"1018_1375_2137_53_26.12",1018,1375,2137,53,"0","139","S",26.12,2026-06-27T10:58:49.485Z
"1056_1375_1388_53_26.12",1056,1375,1388,53,"0","131","S",26.12,2026-06-27T10:58:49.485Z
"1056_1194_2077_53_26.12",1056,1194,2077,53,"0","127","S",26.12,2026-06-27T10:58:49.485Z
"1056_1375_2137_53_26.12",1056,1375,2137,53,"0","118","S",26.12,2026-06-27T10:58:49.485Z
"1030_1097_1180_53_26.12",1030,1097,1180,53,"0","116","S",26.12,2026-06-27T10:58:49.485Z
"1136_1194_2077_53_26.12",1136,1194,2077,53,"0","113","S",26.12,2026-06-27T10:58:49.485Z
"1136_1194_1375_53_26.12",1136,1194,1375,53,"0","211","A",26.12,2026-06-27T10:58:49.485Z
"1152_1181_1353_54_26.12",1152,1181,1353,54,"0","649","S",26.12,2026-06-27T10:58:49.486Z
"1152_1181_2006_54_26.12",1152,1181,2006,54,"0","566","S",26.12,2026-06-27T10:58:49.487Z
"1353_2006_2102_54_26.12",1353,2006,2102,54,"0","347","S",26.12,2026-06-27T10:58:49.487Z
"1181_1353_2102_54_26.12",1181,1353,2102,54,"0","322","S",26.12,2026-06-27T10:58:49.487Z
"1041_1181_2102_54_26.12",1041,1181,2102,54,"0","265","S",26.12,2026-06-27T10:58:49.487Z
"1013_2006_2102_54_26.12",1013,2006,2102,54,"0","260","S",26.12,2026-06-27T10:58:49.487Z
"1013_1353_2102_54_26.12",1013,1353,2102,54,"0","257","S",26.12,2026-06-27T10:58:49.487Z
"1152_1319_2006_54_26.12",1152,1319,2006,54,"0","207","S",26.12,2026-06-27T10:58:49.487Z
"1041_1319_2102_54_26.12",1041,1319,2102,54,"0","186","S",26.12,2026-06-27T10:58:49.487Z
"1041_1181_1319_54_26.12",1041,1181,1319,54,"0","174","S",26.12,2026-06-27T10:58:49.487Z
"1029_1211_1344_55_26.12",1029,1211,1344,55,"0","196","S",26.12,2026-06-27T10:58:49.487Z
"1029_1084_1344_55_26.12",1029,1084,1344,55,"0","190","S",26.12,2026-06-27T10:58:49.488Z
"1112_1211_1344_55_26.12",1112,1211,1344,55,"0","170","S",26.12,2026-06-27T10:58:49.488Z
"1029_1138_1344_55_26.12",1029,1138,1344,55,"0","153","S",26.12,2026-06-27T10:58:49.488Z
"1029_1112_1344_55_26.12",1029,1112,1344,55,"0","150","S",26.12,2026-06-27T10:58:49.488Z
"1029_1112_1211_55_26.12",1029,1112,1211,55,"0","140","S",26.12,2026-06-27T10:58:49.488Z
"1029_1390_2132_55_26.12",1029,1390,2132,55,"0","124","S",26.12,2026-06-27T10:58:49.488Z
"1029_1194_1211_55_26.12",1029,1194,1211,55,"0","114","S",26.12,2026-06-27T10:58:49.488Z
"1029_1084_1194_55_26.12",1029,1084,1194,55,"0","105","S",26.12,2026-06-27T10:58:49.488Z
"1138_1344_2132_55_26.12",1138,1344,2132,55,"0","310","A",26.12,2026-06-27T10:58:49.488Z
"1320_1326_1344_56_26.12",1320,1326,1344,56,"0","227","S",26.12,2026-06-27T10:58:50.168Z
"1320_1336_1344_56_26.12",1320,1336,1344,56,"0","140","S",26.12,2026-06-27T10:58:50.168Z
"1084_1320_1336_56_26.12",1084,1320,1336,56,"0","113","S",26.12,2026-06-27T10:58:50.168Z
"1007_1320_1344_56_26.12",1007,1320,1344,56,"0","113","S",26.12,2026-06-27T10:58:50.168Z
"1211_1326_1344_56_26.12",1211,1326,1344,56,"0","103","S",26.12,2026-06-27T10:58:50.168Z
"1084_1320_1344_56_26.12",1084,1320,1344,56,"0","208","A",26.12,2026-06-27T10:58:50.168Z
"1084_1138_1344_56_26.12",1084,1138,1344,56,"0","206","B",26.12,2026-06-27T10:58:50.168Z
"1320_1322_1326_56_26.12",1320,1322,1326,56,"0","145","D",26.12,2026-06-27T10:58:50.168Z
"1084_1138_1326_56_26.12",1084,1138,1326,56,"0","129","D",26.12,2026-06-27T10:58:50.168Z
"1326_1336_1344_56_26.12",1326,1336,1344,56,"0","121","D",26.12,2026-06-27T10:58:50.168Z
"1152_1353_2006_57_26.12",1152,1353,2006,57,"0","688","S",26.12,2026-06-27T10:58:50.168Z
"1041_1152_1181_57_26.12",1041,1152,1181,57,"0","497","S",26.12,2026-06-27T10:58:50.168Z
"1353_2006_2102_57_26.12",1353,2006,2102,57,"0","391","S",26.12,2026-06-27T10:58:50.168Z
"1181_1353_2102_57_26.12",1181,1353,2102,57,"0","348","S",26.12,2026-06-27T10:58:50.168Z
"1181_1353_1361_57_26.12",1181,1353,1361,57,"0","301","S",26.12,2026-06-27T10:58:50.168Z
"1041_1181_2102_57_26.12",1041,1181,2102,57,"0","288","S",26.12,2026-06-27T10:58:50.168Z
"1353_1375_2102_57_26.12",1353,1375,2102,57,"0","270","S",26.12,2026-06-27T10:58:50.168Z
"1041_1353_2102_57_26.12",1041,1353,2102,57,"0","263","S",26.12,2026-06-27T10:58:50.168Z
"1041_1152_2006_57_26.12",1041,1152,2006,57,"0","256","S",26.12,2026-06-27T10:58:50.168Z
"1319_1353_1361_57_26.12",1319,1353,1361,57,"0","252","S",26.12,2026-06-27T10:58:50.168Z
"1041_1152_1181_59_26.12",1041,1152,1181,59,"0","158","S",26.12,2026-06-27T10:58:50.913Z
