_id,champion_id,augment_id,win_rate,pick_rate,sample_size,rank,tier,patch_version,updated_at
"38_1333_26.12",38,1333,53.22,0.62,171,37,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1337_26.12",38,1337,57.33,0.27,75,11,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1344_26.12",38,1344,58,17.98,4943,3,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1349_26.12",38,1349,51.16,4.07,1118,52,"B","26.12","2026-06-27T10:58:46.663Z"
"38_1353_26.12",38,1353,54.47,0.45,123,29,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1358_26.12",38,1358,59.78,0.33,92,4,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1373_26.12",38,1373,57.31,1.22,335,10,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1384_26.12",38,1384,56.78,0.99,273,13,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1388_26.12",38,1388,52.89,5.61,1541,35,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1390_26.12",38,1390,51.98,15.83,4352,34,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1401_26.12",38,1401,56.25,0.58,160,16,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1402_26.12",38,1402,56.14,0.21,57,18,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1404_26.12",38,1404,56.7,0.35,97,14,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1413_26.12",38,1413,52.95,3.76,1033,36,"A","26.12","2026-06-27T10:58:46.663Z"
"38_1415_26.12",38,1415,57.48,0.46,127,9,"S","26.12","2026-06-27T10:58:46.663Z"
"38_1420_26.12",38,1420,55.56,0.2,54,20,"A","26.12","2026-06-27T10:58:46.663Z"
"38_2006_26.12",38,2006,58.47,0.43,118,6,"S","26.12","2026-06-27T10:58:46.663Z"
"38_2016_26.12",38,2016,50.39,6.57,1806,53,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2018_26.12",38,2018,48.96,1.58,433,70,"C","26.12","2026-06-27T10:58:46.663Z"
"38_2026_26.12",38,2026,52.33,1.33,365,45,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2032_26.12",38,2032,54.65,0.31,86,28,"A","26.12","2026-06-27T10:58:46.663Z"
"38_2083_26.12",38,2083,54.84,5,1375,21,"A","26.12","2026-06-27T10:58:46.663Z"
"38_2087_26.12",38,2087,49.85,4.75,1306,58,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2091_26.12",38,2091,52.92,1,274,39,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2095_26.12",38,2095,58.6,0.57,157,5,"S","26.12","2026-06-27T10:58:46.663Z"
"38_2098_26.12",38,2098,51.59,2.18,599,49,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2099_26.12",38,2099,51.4,2.73,751,50,"B","26.12","2026-06-27T10:58:46.663Z"
"38_2132_26.12",38,2132,54.98,26.96,7410,7,"S","26.12","2026-06-27T10:58:46.663Z"
"38_2139_26.12",38,2139,57.69,0.19,52,8,"S","26.12","2026-06-27T10:58:46.663Z"
"39_1007_26.12",39,1007,43.67,16.93,2968,29,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1019_26.12",39,1019,42.53,10.85,1902,51,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1025_26.12",39,1025,44.13,1.21,213,43,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1027_26.12",39,1027,43.04,7.46,1308,47,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1028_26.12",39,1028,47.59,0.83,145,16,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1029_26.12",39,1029,44.31,1.45,255,41,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1036_26.12",39,1036,46.98,1.32,232,20,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1041_26.12",39,1041,50,0.4,70,5,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1057_26.12",39,1057,44.71,0.48,85,34,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1058_26.12",39,1058,46.85,15.21,2666,8,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1060_26.12",39,1060,46.58,0.83,146,23,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1062_26.12",39,1062,44.44,0.31,54,40,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1063_26.12",39,1063,45.22,31.14,5460,10,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1068_26.12",39,1068,44.96,2.09,367,31,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1073_26.12",39,1073,42.86,1.8,315,58,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1079_26.12",39,1079,44.18,10.87,1906,30,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1081_26.12",39,1081,40.95,4.32,757,76,"C","26.12","2026-06-27T10:58:46.664Z"
"39_1084_26.12",39,1084,42.28,13.23,2320,52,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1087_26.12",39,1087,42.86,4.51,791,55,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1088_26.12",39,1088,40.9,2.41,423,81,"C","26.12","2026-06-27T10:58:46.664Z"
"39_1103_26.12",39,1103,47.17,3.12,547,18,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1133_26.12",39,1133,45.33,0.43,75,28,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1136_26.12",39,1136,44.8,1.59,279,33,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1138_26.12",39,1138,43.99,29.15,5110,21,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1152_26.12",39,1152,52.63,0.76,133,4,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1170_26.12",39,1170,43.8,0.78,137,44,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1181_26.12",39,1181,45.57,1.35,237,26,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1195_26.12",39,1195,56.9,0.33,58,1,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1206_26.12",39,1206,42.63,4.03,706,59,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1225_26.12",39,1225,44.29,3.25,569,37,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1238_26.12",39,1238,44.23,4.75,832,35,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1243_26.12",39,1243,49.14,0.66,116,6,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1301_26.12",39,1301,44.17,1.17,206,42,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1305_26.12",39,1305,43.3,1.49,261,54,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1308_26.12",39,1308,42.11,0.43,76,66,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1315_26.12",39,1315,47.77,2.17,381,12,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1322_26.12",39,1322,41.74,13.64,2391,57,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1326_26.12",39,1326,43.95,6.55,1149,38,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1329_26.12",39,1329,47.76,0.38,67,14,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1333_26.12",39,1333,47.55,1.51,265,15,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1344_26.12",39,1344,46.58,9,1578,19,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1349_26.12",39,1349,40.93,2.08,364,80,"C","26.12","2026-06-27T10:58:46.664Z"
"39_1403_26.12",39,1403,48.15,2,351,9,"S","26.12","2026-06-27T10:58:46.664Z"
"39_1413_26.12",39,1413,44.49,1.4,245,36,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1415_26.12",39,1415,42.14,0.8,140,64,"B","26.12","2026-06-27T10:58:46.664Z"
"39_1416_26.12",39,1416,45.45,0.63,110,27,"A","26.12","2026-06-27T10:58:46.664Z"
"39_1996_26.12",39,1996,45.91,19.88,3485,13,"S","26.12","2026-06-27T10:58:46.664Z"
"39_2005_26.12",39,2005,47.62,0.48,84,17,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2089_26.12",39,2089,46.67,0.51,90,22,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2098_26.12",39,2098,45.44,5.75,1008,25,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2102_26.12",39,2102,52.78,0.41,72,3,"S","26.12","2026-06-27T10:58:46.664Z"
"39_2107_26.12",39,2107,47.58,4.36,765,11,"S","26.12","2026-06-27T10:58:46.664Z"
"39_2116_26.12",39,2116,42.73,11.25,1973,45,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2123_26.12",39,2123,41.24,4.98,873,71,"B","26.12","2026-06-27T10:58:46.664Z"
"39_2127_26.12",39,2127,43.46,1.61,283,50,"B","26.12","2026-06-27T10:58:46.664Z"
"39_2131_26.12",39,2131,48.57,0.8,140,7,"S","26.12","2026-06-27T10:58:46.664Z"
"39_2132_26.12",39,2132,46.03,1.72,302,24,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2137_26.12",39,2137,44.1,3.92,687,39,"A","26.12","2026-06-27T10:58:46.664Z"
"39_2139_26.12",39,2139,44.92,1.07,187,32,"A","26.12","2026-06-27T10:58:46.664Z"
"39_12317_26.12",39,12317,54.05,0.42,74,2,"S","26.12","2026-06-27T10:58:46.664Z"
"40_1005_26.12",40,1005,56.29,17.63,6216,4,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1015_26.12",40,1015,50,3.16,1116,46,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1025_26.12",40,1025,49.54,0.31,109,59,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1030_26.12",40,1030,51.21,8.99,3171,28,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1034_26.12",40,1034,51.83,0.54,191,34,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1037_26.12",40,1037,52.66,25.72,9071,10,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1041_26.12",40,1041,57.89,0.22,76,6,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1051_26.12",40,1051,49.15,0.17,59,65,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1053_26.12",40,1053,48.57,0.2,70,71,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1056_26.12",40,1056,50.12,3.41,1203,44,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1060_26.12",40,1060,50,0.84,296,49,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1062_26.12",40,1062,47.93,0.34,121,81,"C","26.12","2026-06-27T10:58:47.384Z"
"40_1068_26.12",40,1068,56.67,1.55,547,9,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1072_26.12",40,1072,50.96,5.6,1974,35,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1076_26.12",40,1076,51.98,17.4,6135,15,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1095_26.12",40,1095,59.67,9.96,3511,2,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1097_26.12",40,1097,51.25,6.93,2443,30,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1098_26.12",40,1098,50.41,6.22,2194,41,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1103_26.12",40,1103,51.91,1.34,472,32,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1105_26.12",40,1105,53.52,1.09,383,17,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1112_26.12",40,1112,49.23,2.03,715,60,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1116_26.12",40,1116,53.33,0.17,60,19,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1129_26.12",40,1129,50.63,0.22,79,43,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1136_26.12",40,1136,53.87,5.64,1990,12,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1141_26.12",40,1141,51.66,21.9,7725,13,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1149_26.12",40,1149,52.32,3.54,1248,21,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1151_26.12",40,1151,55.12,1.08,381,11,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1156_26.12",40,1156,50.87,2.78,979,40,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1195_26.12",40,1195,48.98,0.28,98,67,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1237_26.12",40,1237,49.69,1.38,485,54,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1238_26.12",40,1238,52.33,2,707,23,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1243_26.12",40,1243,54.39,0.68,239,14,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1305_26.12",40,1305,50.61,0.93,328,42,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1308_26.12",40,1308,49.74,0.55,193,55,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1311_26.12",40,1311,51.28,5.96,2102,33,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1318_26.12",40,1318,52.38,1.79,630,22,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1323_26.12",40,1323,50.95,4.02,1419,37,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1324_26.12",40,1324,53.23,4.04,1424,16,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1329_26.12",40,1329,51.28,0.55,195,38,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1331_26.12",40,1331,51.2,9.61,3389,27,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1347_26.12",40,1347,49.02,0.14,51,66,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1373_26.12",40,1373,57.17,1.32,467,8,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1375_26.12",40,1375,50.95,2.99,1054,39,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1379_26.12",40,1379,48.46,2.3,811,70,"B","26.12","2026-06-27T10:58:47.384Z"
"40_1388_26.12",40,1388,56.7,6.18,2178,7,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1389_26.12",40,1389,63.64,0.19,66,1,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1390_26.12",40,1390,51.56,6.81,2403,26,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1401_26.12",40,1401,51.54,0.37,130,36,"A","26.12","2026-06-27T10:58:47.384Z"
"40_1402_26.12",40,1402,59.09,0.19,66,3,"S","26.12","2026-06-27T10:58:47.384Z"
"40_1420_26.12",40,1420,55.03,23.11,8149,5,"S","26.12","2026-06-27T10:58:47.384Z"
"40_2004_26.12",40,2004,50.4,16.5,5818,24,"A","26.12","2026-06-27T10:58:47.384Z"
"40_2016_26.12",40,2016,49.23,0.18,65,62,"B","26.12","2026-06-27T10:58:47.384Z"
"40_2018_26.12",40,2018,49.66,2.91,1027,51,"B","26.12","2026-06-27T10:58:47.384Z"
"40_2026_26.12",40,2026,53.42,0.21,73,18,"A","26.12","2026-06-27T10:58:47.384Z"
"40_2077_26.12",40,2077,50.12,15.42,5437,31,"A","26.12","2026-06-27T10:58:47.384Z"
"40_2082_26.12",40,2082,52.31,0.37,130,29,"A","26.12","2026-06-27T10:58:47.384Z"
"40_2087_26.12",40,2087,51.55,7.16,2524,25,"A","26.12","2026-06-27T10:58:47.384Z"
"40_2089_26.12",40,2089,50.34,0.42,149,47,"B","26.12","2026-06-27T10:58:47.384Z"
"40_2144_26.12",40,2144,52.91,3.37,1187,20,"A","26.12","2026-06-27T10:58:47.384Z"
"40_12317_26.12",40,12317,49.65,0.41,143,56,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1004_26.12",41,1004,57.57,8.33,3469,1,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1007_26.12",41,1007,50.97,10.76,4477,24,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1026_26.12",41,1026,53.46,0.52,217,12,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1030_26.12",41,1030,49.82,2.02,841,39,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1034_26.12",41,1034,51.8,0.33,139,25,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1038_26.12",41,1038,51.88,8.46,3520,17,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1041_26.12",41,1041,52.47,0.54,223,20,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1045_26.12",41,1045,48,0.3,125,60,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1047_26.12",41,1047,47.94,14.91,6206,45,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1048_26.12",41,1048,47.64,20.12,8373,44,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1053_26.12",41,1053,53.27,0.51,214,13,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1057_26.12",41,1057,48.21,0.13,56,57,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1060_26.12",41,1060,48.41,0.3,126,53,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1062_26.12",41,1062,52.45,0.49,204,21,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1068_26.12",41,1068,52.28,2.43,1010,19,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1077_26.12",41,1077,49.6,2.67,1113,41,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1092_26.12",41,1092,51.96,2.7,1124,23,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1098_26.12",41,1098,51.04,5.45,2267,27,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1105_26.12",41,1105,53.77,0.48,199,10,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1112_26.12",41,1112,50.88,0.55,228,33,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1116_26.12",41,1116,48.79,0.5,207,51,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1138_26.12",41,1138,48.82,0.71,297,49,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1154_26.12",41,1154,48.31,0.43,178,55,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1195_26.12",41,1195,51.5,15.59,6487,14,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1204_26.12",41,1204,52.27,0.21,88,22,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1205_26.12",41,1205,48.31,0.21,89,56,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1237_26.12",41,1237,48.87,1.27,530,48,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1238_26.12",41,1238,49.36,3.77,1568,42,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1305_26.12",41,1305,54.35,0.55,230,6,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1320_26.12",41,1320,48.72,17.62,7334,34,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1325_26.12",41,1325,49.59,5.84,2430,36,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1329_26.12",41,1329,50,0.63,262,37,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1333_26.12",41,1333,52.81,0.55,231,16,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1335_26.12",41,1335,55.83,0.29,120,3,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1336_26.12",41,1336,51.31,21.72,9041,11,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1337_26.12",41,1337,47.68,0.36,151,61,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1344_26.12",41,1344,48.23,1.69,705,54,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1347_26.12",41,1347,48.08,0.12,52,59,"B","26.12","2026-06-27T10:58:47.384Z"
"41_1358_26.12",41,1358,48.85,0.42,174,50,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1388_26.12",41,1388,53.22,9.14,3805,7,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1389_26.12",41,1389,52.58,0.23,97,18,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1402_26.12",41,1402,50.9,0.4,167,32,"A","26.12","2026-06-27T10:58:47.384Z"
"41_1403_26.12",41,1403,51.64,1.32,548,26,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1404_26.12",41,1404,54.08,0.47,196,8,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1415_26.12",41,1415,48.74,15.59,6487,35,"S","26.12","2026-06-27T10:58:47.384Z"
"41_1996_26.12",41,1996,48.43,14.19,5906,40,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2005_26.12",41,2005,52.94,0.12,51,15,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2010_26.12",41,2010,47.01,22.94,9547,46,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2016_26.12",41,2016,50.93,0.26,108,31,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2024_26.12",41,2024,49.61,17.34,7219,28,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2032_26.12",41,2032,51.21,0.5,207,29,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2042_26.12",41,2042,50.89,0.81,336,30,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2043_26.12",41,2043,57.63,0.14,59,2,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2083_26.12",41,2083,54.04,0.48,198,9,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2087_26.12",41,2087,47.02,6.62,2754,62,"B","26.12","2026-06-27T10:58:47.384Z"
"41_2095_26.12",41,2095,54.49,1.18,490,5,"S","26.12","2026-06-27T10:58:47.384Z"
"41_2100_26.12",41,2100,48.51,8.13,3383,47,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2116_26.12",41,2116,48.93,10.89,4533,38,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2127_26.12",41,2127,49.59,1.18,490,43,"A","26.12","2026-06-27T10:58:47.384Z"
"41_2137_26.12",41,2137,54.84,0.22,93,4,"S","26.12","2026-06-27T10:58:47.384Z"
"42_1002_26.12",42,1002,51.85,0.13,54,23,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1007_26.12",42,1007,52.91,8.58,3459,13,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1011_26.12",42,1011,52.06,3.25,1308,21,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1022_26.12",42,1022,51.58,9.57,3856,19,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1038_26.12",42,1038,48.92,3.22,1298,49,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1041_26.12",42,1041,51.09,0.23,92,29,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1046_26.12",42,1046,50,0.6,240,40,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1047_26.12",42,1047,46.52,10.98,4424,65,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1048_26.12",42,1048,52.71,24.21,9756,7,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1053_26.12",42,1053,56.76,0.28,111,3,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1060_26.12",42,1060,53.61,0.24,97,15,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1062_26.12",42,1062,52.9,0.34,138,16,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1071_26.12",42,1071,49.1,18.26,7359,32,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1073_26.12",42,1073,50,0.14,56,44,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1077_26.12",42,1077,50.85,1.91,769,31,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1080_26.12",42,1080,48.02,0.56,227,58,"B","26.12","2026-06-27T10:58:47.385Z"
"42_1092_26.12",42,1092,56.07,1.49,601,4,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1105_26.12",42,1105,51.45,0.34,138,27,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1115_26.12",42,1115,46.65,12.35,4977,61,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1116_26.12",42,1116,49.64,0.34,139,47,"B","26.12","2026-06-27T10:58:47.385Z"
"42_1133_26.12",42,1133,47.49,10.83,4363,54,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1134_26.12",42,1134,59.86,9.08,3660,1,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1138_26.12",42,1138,53.63,0.72,289,14,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1154_26.12",42,1154,51.59,0.39,157,24,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1170_26.12",42,1170,48.47,6.57,2647,51,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1195_26.12",42,1195,51.31,13.85,5580,18,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1206_26.12",42,1206,51.31,3.13,1261,26,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1220_26.12",42,1220,47.78,6.42,2587,55,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1225_26.12",42,1225,50.23,6.4,2578,33,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1237_26.12",42,1237,52.06,1.02,413,22,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1238_26.12",42,1238,49.83,2.14,861,41,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1243_26.12",42,1243,50,0.68,272,39,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1305_26.12",42,1305,51.14,0.44,176,28,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1320_26.12",42,1320,48.67,13.81,5564,43,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1322_26.12",42,1322,49.01,0.5,202,52,"B","26.12","2026-06-27T10:58:47.385Z"
"42_1328_26.12",42,1328,49.43,8.52,3433,37,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1333_26.12",42,1333,58.39,0.4,161,2,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1335_26.12",42,1335,48,0.25,100,60,"B","26.12","2026-06-27T10:58:47.385Z"
"42_1336_26.12",42,1336,53.08,16.23,6541,8,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1337_26.12",42,1337,55.42,0.21,83,6,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1356_26.12",42,1356,51.16,31.63,12746,11,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1373_26.12",42,1373,50.15,0.82,329,38,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1384_26.12",42,1384,50.67,0.74,298,35,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1402_26.12",42,1402,50,0.27,108,42,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1403_26.12",42,1403,50.74,0.67,270,34,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1415_26.12",42,1415,50.14,23.5,9470,20,"S","26.12","2026-06-27T10:58:47.385Z"
"42_1416_26.12",42,1416,52.81,0.44,178,17,"A","26.12","2026-06-27T10:58:47.385Z"
"42_1996_26.12",42,1996,53.13,10.93,4406,12,"S","26.12","2026-06-27T10:58:47.385Z"
"42_2006_26.12",42,2006,49.8,0.62,251,45,"A","26.12","2026-06-27T10:58:47.385Z"
"42_2009_26.12",42,2009,49.14,6.91,2786,46,"A","26.12","2026-06-27T10:58:47.385Z"
"42_2010_26.12",42,2010,48.53,20.46,8243,36,"S","26.12","2026-06-27T10:58:47.385Z"
"42_2016_26.12",42,2016,49.14,0.43,175,50,"B","26.12","2026-06-27T10:58:47.385Z"
"42_2024_26.12",42,2024,46.69,6.41,2581,66,"B","26.12","2026-06-27T10:58:47.385Z"
"42_2083_26.12",42,2083,51.06,0.23,94,30,"A","26.12","2026-06-27T10:58:47.385Z"
"42_2095_26.12",42,2095,55.82,0.83,335,5,"S","26.12","2026-06-27T10:58:47.385Z"
"42_2098_26.12",42,2098,54.43,0.2,79,9,"S","26.12","2026-06-27T10:58:47.385Z"
"42_2127_26.12",42,2127,51.54,0.8,324,25,"A","26.12","2026-06-27T10:58:47.385Z"
"42_2132_26.12",42,2132,48.52,0.42,169,53,"B","26.12","2026-06-27T10:58:47.385Z"
