_id,augment_ids,champion_id,win_rate,sample_size,tier,patch_version,updated_at
1030_1098_2103_null_26.12,"[1030,1098,2103]",,0,151,S,26.12,2026-06-29T10:17:34.721Z
1113_1180_1390_null_26.12,"[1113,1180,1390]",,0,150,S,26.12,2026-06-29T10:17:34.721Z
1113_1195_1390_null_26.12,"[1113,1195,1390]",,0,145,S,26.12,2026-06-29T10:17:34.721Z
1045_1097_2116_null_26.12,"[1045,1097,2116]",,0,143,S,26.12,2026-06-29T10:17:34.721Z
1097_1156_1318_null_26.12,"[1097,1156,1318]",,0,140,S,26.12,2026-06-29T10:17:34.721Z
1181_2111_2132_null_26.12,"[1181,2111,2132]",,0,113,S,26.12,2026-06-29T10:17:34.721Z
1029_1058_2111_null_26.12,"[1029,1058,2111]",,0,103,S,26.12,2026-06-29T10:17:34.721Z
1138_1181_2111_null_26.12,"[1138,1181,2111]",,0,147,B,26.12,2026-06-29T10:17:34.721Z
1181_1996_2111_null_26.12,"[1181,1996,2111]",,0,105,B,26.12,2026-06-29T10:17:34.721Z
1996_2111_2132_null_26.12,"[1996,2111,2132]",,0,103,B,26.12,2026-06-29T10:17:34.721Z
1138_2111_2132_null_26.12,"[1138,2111,2132]",,0,166,D,26.12,2026-06-29T10:17:34.721Z
1058_1138_2111_null_26.12,"[1058,1138,2111]",,0,130,D,26.12,2026-06-29T10:17:34.721Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,639,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_2132_null_26.12,"[1030,1133,2132]",,0,601,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1390_null_26.12,"[1030,1097,1390]",,0,532,S,26.12,2026-06-29T10:17:34.721Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,492,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1098_null_26.12,"[1030,1097,1098]",,0,319,S,26.12,2026-06-29T10:17:34.721Z
1030_1098_1390_null_26.12,"[1030,1098,1390]",,0,242,S,26.12,2026-06-29T10:17:34.721Z
1030_1180_1390_null_26.12,"[1030,1180,1390]",,0,218,S,26.12,2026-06-29T10:17:34.721Z
1030_1318_1390_null_26.12,"[1030,1318,1390]",,0,205,S,26.12,2026-06-29T10:17:34.721Z
1098_1388_2132_null_26.12,"[1098,1388,2132]",,0,201,S,26.12,2026-06-29T10:17:34.721Z
1133_2077_2132_null_26.12,"[1133,2077,2132]",,0,191,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1336_null_26.12,"[1077,1134,1336]",,0,1865,S,26.12,2026-06-29T10:17:34.721Z
1134_1320_1336_null_26.12,"[1134,1320,1336]",,0,966,S,26.12,2026-06-29T10:17:34.721Z
1071_1134_1336_null_26.12,"[1071,1134,1336]",,0,926,S,26.12,2026-06-29T10:17:34.721Z
1071_1077_1134_null_26.12,"[1071,1077,1134]",,0,767,S,26.12,2026-06-29T10:17:34.721Z
1134_1336_1356_null_26.12,"[1134,1336,1356]",,0,656,S,26.12,2026-06-29T10:17:34.721Z
1007_1134_1336_null_26.12,"[1007,1134,1336]",,0,655,S,26.12,2026-06-29T10:17:34.721Z
1080_1134_1336_null_26.12,"[1080,1134,1336]",,0,638,S,26.12,2026-06-29T10:17:34.721Z
1077_1080_1134_null_26.12,"[1077,1080,1134]",,0,616,S,26.12,2026-06-29T10:17:34.721Z
1007_1077_1134_null_26.12,"[1007,1077,1134]",,0,562,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1356_null_26.12,"[1077,1134,1356]",,0,552,S,26.12,2026-06-29T10:17:34.721Z
1030_1129_2132_null_26.12,"[1030,1129,2132]",,0,332,S,26.12,2026-06-29T10:17:34.721Z
1019_1129_1390_null_26.12,"[1019,1129,1390]",,0,268,S,26.12,2026-06-29T10:17:34.721Z
1019_1073_1390_null_26.12,"[1019,1073,1390]",,0,258,S,26.12,2026-06-29T10:17:34.721Z
1030_1073_1390_null_26.12,"[1030,1073,1390]",,0,212,S,26.12,2026-06-29T10:17:34.721Z
1129_1390_2132_null_26.12,"[1129,1390,2132]",,0,209,S,26.12,2026-06-29T10:17:34.721Z
1019_1390_2132_null_26.12,"[1019,1390,2132]",,0,185,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,160,S,26.12,2026-06-29T10:17:34.721Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,156,S,26.12,2026-06-29T10:17:34.721Z
1029_1129_2132_null_26.12,"[1029,1129,2132]",,0,152,S,26.12,2026-06-29T10:17:34.721Z
1019_1129_1180_null_26.12,"[1019,1129,1180]",,0,135,S,26.12,2026-06-29T10:17:34.721Z
1020_1181_1353_null_26.12,"[1020,1181,1353]",,0,227,S,26.12,2026-06-29T10:17:34.721Z
1041_1152_1181_null_26.12,"[1041,1152,1181]",,0,198,S,26.12,2026-06-29T10:17:34.721Z
1058_1181_1353_null_26.12,"[1058,1181,1353]",,0,149,S,26.12,2026-06-29T10:17:34.721Z
1020_1152_1181_null_26.12,"[1020,1152,1181]",,0,146,S,26.12,2026-06-29T10:17:34.721Z
1041_1181_2102_null_26.12,"[1041,1181,2102]",,0,116,S,26.12,2026-06-29T10:17:34.721Z
1058_1152_1181_null_26.12,"[1058,1152,1181]",,0,102,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_1361_null_26.12,"[1181,1353,1361]",,0,101,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_2006_null_26.12,"[1181,1353,2006]",,0,303,A,26.12,2026-06-29T10:17:34.721Z
1041_1181_1353_null_26.12,"[1041,1181,1353]",,0,301,A,26.12,2026-06-29T10:17:34.721Z
1013_1181_1353_null_26.12,"[1013,1181,1353]",,0,299,A,26.12,2026-06-29T10:17:34.721Z
1007_1336_2042_null_26.12,"[1007,1336,2042]",,0,217,S,26.12,2026-06-29T10:17:34.721Z
1326_1336_2042_null_26.12,"[1326,1336,2042]",,0,215,S,26.12,2026-06-29T10:17:34.721Z
1007_1326_1336_null_26.12,"[1007,1326,1336]",,0,123,S,26.12,2026-06-29T10:17:34.721Z
1073_1084_2042_null_26.12,"[1073,1084,2042]",,0,120,S,26.12,2026-06-29T10:17:34.721Z
1336_1344_2042_null_26.12,"[1336,1344,2042]",,0,115,S,26.12,2026-06-29T10:17:34.721Z
1007_1084_1336_null_26.12,"[1007,1084,1336]",,0,111,S,26.12,2026-06-29T10:17:34.721Z
1007_1206_2042_null_26.12,"[1007,1206,2042]",,0,106,S,26.12,2026-06-29T10:17:34.721Z
1006_1336_2042_null_26.12,"[1006,1336,2042]",,0,106,S,26.12,2026-06-29T10:17:34.721Z
1320_1326_2042_null_26.12,"[1320,1326,2042]",,0,253,A,26.12,2026-06-29T10:17:34.721Z
1073_1336_2042_null_26.12,"[1073,1336,2042]",,0,104,A,26.12,2026-06-29T10:17:34.721Z
1225_1356_2010_null_26.12,"[1225,1356,2010]",,0,342,S,26.12,2026-06-29T10:17:34.721Z
1071_1356_2010_null_26.12,"[1071,1356,2010]",,0,256,S,26.12,2026-06-29T10:17:34.721Z
1225_1328_2010_null_26.12,"[1225,1328,2010]",,0,247,S,26.12,2026-06-29T10:17:34.721Z
1048_1356_2010_null_26.12,"[1048,1356,2010]",,0,247,S,26.12,2026-06-29T10:17:34.721Z
1077_1356_2010_null_26.12,"[1077,1356,2010]",,0,232,S,26.12,2026-06-29T10:17:34.721Z
1071_1225_1356_null_26.12,"[1071,1225,1356]",,0,221,S,26.12,2026-06-29T10:17:34.721Z
1048_1077_1356_null_26.12,"[1048,1077,1356]",,0,220,S,26.12,2026-06-29T10:17:34.721Z
1071_1225_2010_null_26.12,"[1071,1225,2010]",,0,211,S,26.12,2026-06-29T10:17:34.721Z
1115_1356_2010_null_26.12,"[1115,1356,2010]",,0,208,S,26.12,2026-06-29T10:17:34.721Z
1022_1225_1356_null_26.12,"[1022,1225,1356]",,0,196,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,1110,S,26.12,2026-06-29T10:17:34.721Z
1353_2006_2102_null_26.12,"[1353,2006,2102]",,0,627,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_2102_null_26.12,"[1181,1353,2102]",,0,568,S,26.12,2026-06-29T10:17:34.721Z
1041_1353_2102_null_26.12,"[1041,1353,2102]",,0,410,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_1361_null_26.12,"[1181,1353,1361]",,0,385,S,26.12,2026-06-29T10:17:34.721Z
1353_1361_1375_null_26.12,"[1353,1361,1375]",,0,353,S,26.12,2026-06-29T10:17:34.721Z
1319_1353_1361_null_26.12,"[1319,1353,1361]",,0,332,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_2102_null_26.12,"[1152,1181,2102]",,0,319,S,26.12,2026-06-29T10:17:34.721Z
1353_1361_2006_null_26.12,"[1353,1361,2006]",,0,302,S,26.12,2026-06-29T10:17:34.721Z
1018_1353_2102_null_26.12,"[1018,1353,2102]",,0,299,S,26.12,2026-06-29T10:17:34.721Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,316,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1180_null_26.12,"[1030,1097,1180]",,0,210,S,26.12,2026-06-29T10:17:34.721Z
1030_1098_1390_null_26.12,"[1030,1098,1390]",,0,202,S,26.12,2026-06-29T10:17:34.721Z
1030_1180_1390_null_26.12,"[1030,1180,1390]",,0,193,S,26.12,2026-06-29T10:17:34.721Z
1097_1180_1390_null_26.12,"[1097,1180,1390]",,0,173,S,26.12,2026-06-29T10:17:34.721Z
1097_1156_2132_null_26.12,"[1097,1156,2132]",,0,171,S,26.12,2026-06-29T10:17:34.721Z
1045_1097_1180_null_26.12,"[1045,1097,1180]",,0,168,S,26.12,2026-06-29T10:17:34.721Z
1180_1390_2132_null_26.12,"[1180,1390,2132]",,0,142,S,26.12,2026-06-29T10:17:34.721Z
1030_1156_2132_null_26.12,"[1030,1156,2132]",,0,112,S,26.12,2026-06-29T10:17:34.721Z
1097_1133_2100_null_26.12,"[1097,1133,2100]",,0,111,S,26.12,2026-06-29T10:17:34.721Z
1152_1353_2006_null_26.12,"[1152,1353,2006]",,0,820,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,795,S,26.12,2026-06-29T10:17:34.721Z
1041_1152_1181_null_26.12,"[1041,1152,1181]",,0,607,S,26.12,2026-06-29T10:17:34.721Z
1013_1152_2006_null_26.12,"[1013,1152,2006]",,0,408,S,26.12,2026-06-29T10:17:34.721Z
1041_1181_2102_null_26.12,"[1041,1181,2102]",,0,379,S,26.12,2026-06-29T10:17:34.721Z
1181_1353_1361_null_26.12,"[1181,1353,1361]",,0,319,S,26.12,2026-06-29T10:17:34.721Z
1041_1152_2006_null_26.12,"[1041,1152,2006]",,0,312,S,26.12,2026-06-29T10:17:34.721Z
1353_1361_2006_null_26.12,"[1353,1361,2006]",,0,217,S,26.12,2026-06-29T10:17:34.721Z
1041_2006_2102_null_26.12,"[1041,2006,2102]",,0,211,S,26.12,2026-06-29T10:17:34.721Z
1013_1041_2006_null_26.12,"[1013,1041,2006]",,0,209,S,26.12,2026-06-29T10:17:34.721Z
1058_1063_1138_null_26.12,"[1058,1063,1138]",,0,379,S,26.12,2026-06-29T10:17:34.721Z
1007_1058_1138_null_26.12,"[1007,1058,1138]",,0,101,S,26.12,2026-06-29T10:17:34.721Z
1058_1138_1322_null_26.12,"[1058,1138,1322]",,0,104,B,26.12,2026-06-29T10:17:34.721Z
1019_1063_1138_null_26.12,"[1019,1063,1138]",,0,280,D,26.12,2026-06-29T10:17:34.721Z
1063_1138_2098_null_26.12,"[1063,1138,2098]",,0,202,D,26.12,2026-06-29T10:17:34.721Z
1063_1138_2116_null_26.12,"[1063,1138,2116]",,0,113,D,26.12,2026-06-29T10:17:34.721Z
1133_1388_1415_null_26.12,"[1133,1388,1415]",,0,277,S,26.12,2026-06-29T10:17:34.721Z
1133_1390_2132_null_26.12,"[1133,1390,2132]",,0,202,S,26.12,2026-06-29T10:17:34.721Z
1390_1415_2132_null_26.12,"[1390,1415,2132]",,0,197,S,26.12,2026-06-29T10:17:34.721Z
1195_1415_2132_null_26.12,"[1195,1415,2132]",,0,187,S,26.12,2026-06-29T10:17:34.721Z
1133_1195_2132_null_26.12,"[1133,1195,2132]",,0,185,S,26.12,2026-06-29T10:17:34.721Z
1097_1133_1195_null_26.12,"[1097,1133,1195]",,0,176,S,26.12,2026-06-29T10:17:34.721Z
1133_2103_2132_null_26.12,"[1133,2103,2132]",,0,169,S,26.12,2026-06-29T10:17:34.721Z
1045_1195_1415_null_26.12,"[1045,1195,1415]",,0,164,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_1195_null_26.12,"[1030,1133,1195]",,0,158,S,26.12,2026-06-29T10:17:34.721Z
1097_1388_1415_null_26.12,"[1097,1388,1415]",,0,157,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_1420_null_26.12,"[1005,1037,1420]",,0,526,S,26.12,2026-06-29T10:17:34.721Z
1005_1095_1141_null_26.12,"[1005,1095,1141]",,0,334,S,26.12,2026-06-29T10:17:34.721Z
1037_1095_1420_null_26.12,"[1037,1095,1420]",,0,323,S,26.12,2026-06-29T10:17:34.721Z
1095_1141_1420_null_26.12,"[1095,1141,1420]",,0,318,S,26.12,2026-06-29T10:17:34.721Z
1005_1037_1095_null_26.12,"[1005,1037,1095]",,0,304,S,26.12,2026-06-29T10:17:34.721Z
1005_1331_1420_null_26.12,"[1005,1331,1420]",,0,266,S,26.12,2026-06-29T10:17:34.721Z
1005_1095_1420_null_26.12,"[1005,1095,1420]",,0,264,S,26.12,2026-06-29T10:17:34.721Z
1037_1076_1095_null_26.12,"[1037,1076,1095]",,0,231,S,26.12,2026-06-29T10:17:34.721Z
1005_1076_1095_null_26.12,"[1005,1076,1095]",,0,191,S,26.12,2026-06-29T10:17:34.721Z
1037_1095_2004_null_26.12,"[1037,1095,2004]",,0,175,S,26.12,2026-06-29T10:17:34.721Z
1071_1336_1356_null_26.12,"[1071,1336,1356]",,0,285,S,26.12,2026-06-29T10:17:34.721Z
1077_1336_2096_null_26.12,"[1077,1336,2096]",,0,217,S,26.12,2026-06-29T10:17:34.721Z
1007_1077_1336_null_26.12,"[1007,1077,1336]",,0,193,S,26.12,2026-06-29T10:17:34.721Z
1077_1134_1336_null_26.12,"[1077,1134,1336]",,0,185,S,26.12,2026-06-29T10:17:34.721Z
1007_1077_1115_null_26.12,"[1007,1077,1115]",,0,177,S,26.12,2026-06-29T10:17:34.721Z
1115_1170_1356_null_26.12,"[1115,1170,1356]",,0,172,S,26.12,2026-06-29T10:17:34.721Z
1071_1077_1356_null_26.12,"[1071,1077,1356]",,0,171,S,26.12,2026-06-29T10:17:34.721Z
1007_1071_1336_null_26.12,"[1007,1071,1336]",,0,147,S,26.12,2026-06-29T10:17:34.721Z
1115_1195_1320_null_26.12,"[1115,1195,1320]",,0,143,S,26.12,2026-06-29T10:17:34.721Z
1022_1225_1336_null_26.12,"[1022,1225,1336]",,0,140,S,26.12,2026-06-29T10:17:34.721Z
1063_1214_2064_null_26.12,"[1063,1214,2064]",,0,351,S,26.12,2026-06-29T10:17:34.721Z
1058_1138_1214_null_26.12,"[1058,1138,1214]",,0,231,S,26.12,2026-06-29T10:17:34.721Z
1020_1214_2064_null_26.12,"[1020,1214,2064]",,0,186,S,26.12,2026-06-29T10:17:34.721Z
1214_1349_2064_null_26.12,"[1214,1349,2064]",,0,177,S,26.12,2026-06-29T10:17:34.721Z
1214_2064_2098_null_26.12,"[1214,2064,2098]",,0,163,S,26.12,2026-06-29T10:17:34.721Z
1004_1214_2064_null_26.12,"[1004,1214,2064]",,0,145,S,26.12,2026-06-29T10:17:34.721Z
1138_1214_1322_null_26.12,"[1138,1214,1322]",,0,132,S,26.12,2026-06-29T10:17:34.721Z
1020_1058_1214_null_26.12,"[1020,1058,1214]",,0,115,S,26.12,2026-06-29T10:17:34.721Z
1353_2006_2102_null_26.12,"[1353,2006,2102]",,0,111,S,26.12,2026-06-29T10:17:34.721Z
1152_1181_1353_null_26.12,"[1152,1181,1353]",,0,110,S,26.12,2026-06-29T10:17:34.721Z
1320_1326_1344_null_26.12,"[1320,1326,1344]",,0,225,S,26.12,2026-06-29T10:17:34.721Z
1073_1084_1326_null_26.12,"[1073,1084,1326]",,0,209,S,26.12,2026-06-29T10:17:34.721Z
1084_1320_1344_null_26.12,"[1084,1320,1344]",,0,174,S,26.12,2026-06-29T10:17:34.721Z
1073_1084_1344_null_26.12,"[1073,1084,1344]",,0,136,S,26.12,2026-06-29T10:17:34.721Z
1007_1084_1344_null_26.12,"[1007,1084,1344]",,0,129,S,26.12,2026-06-29T10:17:34.721Z
1007_1084_1320_null_26.12,"[1007,1084,1320]",,0,114,S,26.12,2026-06-29T10:17:34.721Z
1073_1326_2099_null_26.12,"[1073,1326,2099]",,0,104,A,26.12,2026-06-29T10:17:34.721Z
1320_1326_2098_null_26.12,"[1320,1326,2098]",,0,102,A,26.12,2026-06-29T10:17:34.721Z
1084_1138_1344_null_26.12,"[1084,1138,1344]",,0,101,A,26.12,2026-06-29T10:17:34.721Z
1084_1320_1326_null_26.12,"[1084,1320,1326]",,0,275,C,26.12,2026-06-29T10:17:34.721Z
1020_1214_2064_null_26.12,"[1020,1214,2064]",,0,326,S,26.12,2026-06-29T10:17:34.721Z
1007_1214_2064_null_26.12,"[1007,1214,2064]",,0,178,S,26.12,2026-06-29T10:17:34.721Z
1007_1344_2064_null_26.12,"[1007,1344,2064]",,0,132,S,26.12,2026-06-29T10:17:34.721Z
1020_1138_1344_null_26.12,"[1020,1138,1344]",,0,121,S,26.12,2026-06-29T10:17:34.721Z
1020_1138_1214_null_26.12,"[1020,1138,1214]",,0,112,S,26.12,2026-06-29T10:17:34.721Z
1138_1344_2111_null_26.12,"[1138,1344,2111]",,0,106,S,26.12,2026-06-29T10:17:34.721Z
1020_1214_1344_null_26.12,"[1020,1214,1344]",,0,247,A,26.12,2026-06-29T10:17:34.721Z
1020_1344_2064_null_26.12,"[1020,1344,2064]",,0,218,A,26.12,2026-06-29T10:17:34.721Z
1020_1214_2123_null_26.12,"[1020,1214,2123]",,0,108,A,26.12,2026-06-29T10:17:34.721Z
1007_1020_2064_null_26.12,"[1007,1020,2064]",,0,105,A,26.12,2026-06-29T10:17:34.721Z
1007_1113_1388_null_26.12,"[1007,1113,1388]",,0,194,S,26.12,2026-06-29T10:17:34.721Z
1098_1113_1388_null_26.12,"[1098,1113,1388]",,0,161,S,26.12,2026-06-29T10:17:34.721Z
1113_1195_1206_null_26.12,"[1113,1195,1206]",,0,129,S,26.12,2026-06-29T10:17:34.721Z
1007_1133_1344_null_26.12,"[1007,1133,1344]",,0,120,S,26.12,2026-06-29T10:17:34.721Z
1007_1138_1344_null_26.12,"[1007,1138,1344]",,0,112,S,26.12,2026-06-29T10:17:34.721Z
1029_1113_2087_null_26.12,"[1029,1113,2087]",,0,107,S,26.12,2026-06-29T10:17:34.721Z
1113_1344_2018_null_26.12,"[1113,1344,2018]",,0,105,S,26.12,2026-06-29T10:17:34.721Z
1007_1098_1388_null_26.12,"[1007,1098,1388]",,0,104,S,26.12,2026-06-29T10:17:34.721Z
1007_1195_1344_null_26.12,"[1007,1195,1344]",,0,102,S,26.12,2026-06-29T10:17:34.721Z
1007_1098_1113_null_26.12,"[1007,1098,1113]",,0,102,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_2077_null_26.12,"[1030,1097,2077]",,0,112,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_2077_null_26.12,"[1030,1133,2077]",,0,101,S,26.12,2026-06-29T10:17:34.721Z
1318_2077_2132_null_26.12,"[1318,2077,2132]",,0,140,B,26.12,2026-06-29T10:17:34.721Z
1030_1318_2077_null_26.12,"[1030,1318,2077]",,0,132,C,26.12,2026-06-29T10:17:34.721Z
1323_2077_2132_null_26.12,"[1323,2077,2132]",,0,101,C,26.12,2026-06-29T10:17:34.721Z
1030_1097_1133_null_26.12,"[1030,1097,1133]",,0,112,D,26.12,2026-06-29T10:17:34.721Z
1318_1323_2077_null_26.12,"[1318,1323,2077]",,0,112,D,26.12,2026-06-29T10:17:34.721Z
1029_1138_2132_null_26.12,"[1029,1138,2132]",,0,129,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,111,S,26.12,2026-06-29T10:17:34.721Z
1138_1390_2132_null_26.12,"[1138,1390,2132]",,0,152,A,26.12,2026-06-29T10:17:34.721Z
1029_1211_2132_null_26.12,"[1029,1211,2132]",,0,108,B,26.12,2026-06-29T10:17:34.721Z
1211_1390_2132_null_26.12,"[1211,1390,2132]",,0,105,B,26.12,2026-06-29T10:17:34.721Z
1138_1344_2132_null_26.12,"[1138,1344,2132]",,0,148,C,26.12,2026-06-29T10:17:34.721Z
1211_1344_2132_null_26.12,"[1211,1344,2132]",,0,150,D,26.12,2026-06-29T10:17:34.721Z
1138_2096_2132_null_26.12,"[1138,2096,2132]",,0,142,D,26.12,2026-06-29T10:17:34.721Z
1084_1138_2132_null_26.12,"[1084,1138,2132]",,0,107,D,26.12,2026-06-29T10:17:34.721Z
1225_1336_1356_null_26.12,"[1225,1336,1356]",,0,227,S,26.12,2026-06-29T10:17:34.721Z
1220_1336_1356_null_26.12,"[1220,1336,1356]",,0,177,S,26.12,2026-06-29T10:17:34.721Z
1220_1356_2010_null_26.12,"[1220,1356,2010]",,0,164,S,26.12,2026-06-29T10:17:34.721Z
1225_1328_1356_null_26.12,"[1225,1328,1356]",,0,150,S,26.12,2026-06-29T10:17:34.721Z
1220_1336_2010_null_26.12,"[1220,1336,2010]",,0,132,S,26.12,2026-06-29T10:17:34.721Z
1071_1220_1356_null_26.12,"[1071,1220,1356]",,0,131,S,26.12,2026-06-29T10:17:34.721Z
1022_1225_2010_null_26.12,"[1022,1225,2010]",,0,130,S,26.12,2026-06-29T10:17:34.721Z
1022_1225_1356_null_26.12,"[1022,1225,1356]",,0,128,S,26.12,2026-06-29T10:17:34.721Z
1022_1071_1356_null_26.12,"[1022,1071,1356]",,0,124,S,26.12,2026-06-29T10:17:34.721Z
1115_1336_2010_null_26.12,"[1115,1336,2010]",,0,119,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1098_null_26.12,"[1030,1097,1098]",,0,221,S,26.12,2026-06-29T10:17:34.721Z
1030_1098_1390_null_26.12,"[1030,1098,1390]",,0,195,S,26.12,2026-06-29T10:17:34.721Z
1030_1180_1390_null_26.12,"[1030,1180,1390]",,0,189,S,26.12,2026-06-29T10:17:34.721Z
1030_1136_1390_null_26.12,"[1030,1136,1390]",,0,187,S,26.12,2026-06-29T10:17:34.721Z
1030_1136_2132_null_26.12,"[1030,1136,2132]",,0,184,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1136_null_26.12,"[1030,1097,1136]",,0,183,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_1136_null_26.12,"[1030,1133,1136]",,0,168,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1180_null_26.12,"[1030,1097,1180]",,0,159,S,26.12,2026-06-29T10:17:34.721Z
1030_1098_2132_null_26.12,"[1030,1098,2132]",,0,157,S,26.12,2026-06-29T10:17:34.721Z
1097_1388_2132_null_26.12,"[1097,1388,2132]",,0,117,S,26.12,2026-06-29T10:17:34.721Z
1045_1390_2132_null_26.12,"[1045,1390,2132]",,0,973,S,26.12,2026-06-29T10:17:34.721Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,590,S,26.12,2026-06-29T10:17:34.721Z
1133_1390_2132_null_26.12,"[1133,1390,2132]",,0,501,S,26.12,2026-06-29T10:17:34.721Z
1030_1045_1390_null_26.12,"[1030,1045,1390]",,0,394,S,26.12,2026-06-29T10:17:34.721Z
1045_2116_2132_null_26.12,"[1045,2116,2132]",,0,376,S,26.12,2026-06-29T10:17:34.721Z
1044_1045_1388_null_26.12,"[1044,1045,1388]",,0,328,S,26.12,2026-06-29T10:17:34.721Z
1044_1133_1388_null_26.12,"[1044,1133,1388]",,0,324,S,26.12,2026-06-29T10:17:34.721Z
1180_1390_2132_null_26.12,"[1180,1390,2132]",,0,314,S,26.12,2026-06-29T10:17:34.721Z
1045_2103_2132_null_26.12,"[1045,2103,2132]",,0,249,S,26.12,2026-06-29T10:17:34.721Z
1056_1390_2132_null_26.12,"[1056,1390,2132]",,0,224,S,26.12,2026-06-29T10:17:34.721Z
1019_1063_1214_null_26.12,"[1019,1063,1214]",,0,490,S,26.12,2026-06-29T10:17:34.721Z
1019_1073_1214_null_26.12,"[1019,1073,1214]",,0,215,S,26.12,2026-06-29T10:17:34.721Z
1063_1138_1214_null_26.12,"[1063,1138,1214]",,0,204,S,26.12,2026-06-29T10:17:34.721Z
1019_1214_2083_null_26.12,"[1019,1214,2083]",,0,185,S,26.12,2026-06-29T10:17:34.721Z
1019_1020_1214_null_26.12,"[1019,1020,1214]",,0,173,S,26.12,2026-06-29T10:17:34.721Z
1019_1214_1344_null_26.12,"[1019,1214,1344]",,0,158,S,26.12,2026-06-29T10:17:34.721Z
1019_1063_1344_null_26.12,"[1019,1063,1344]",,0,121,S,26.12,2026-06-29T10:17:34.721Z
1063_1073_1214_null_26.12,"[1063,1073,1214]",,0,120,S,26.12,2026-06-29T10:17:34.721Z
1019_1063_2083_null_26.12,"[1019,1063,2083]",,0,106,S,26.12,2026-06-29T10:17:34.721Z
1019_1138_1214_null_26.12,"[1019,1138,1214]",,0,264,A,26.12,2026-06-29T10:17:34.721Z
1030_1133_2132_null_26.12,"[1030,1133,2132]",,0,137,S,26.12,2026-06-29T10:17:34.721Z
1030_1073_1211_null_26.12,"[1030,1073,1211]",,0,131,S,26.12,2026-06-29T10:17:34.721Z
1097_1133_1388_null_26.12,"[1097,1133,1388]",,0,110,S,26.12,2026-06-29T10:17:34.721Z
1030_1073_1390_null_26.12,"[1030,1073,1390]",,0,101,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_1211_null_26.12,"[1030,1133,1211]",,0,184,A,26.12,2026-06-29T10:17:34.721Z
1030_1133_2116_null_26.12,"[1030,1133,2116]",,0,101,A,26.12,2026-06-29T10:17:34.721Z
1030_1097_1098_null_26.12,"[1030,1097,1098]",,0,101,A,26.12,2026-06-29T10:17:34.721Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,176,B,26.12,2026-06-29T10:17:34.721Z
1030_1211_2132_null_26.12,"[1030,1211,2132]",,0,104,B,26.12,2026-06-29T10:17:34.721Z
1030_1098_1133_null_26.12,"[1030,1098,1133]",,0,103,B,26.12,2026-06-29T10:17:34.721Z
1045_1390_2132_null_26.12,"[1045,1390,2132]",,0,294,S,26.12,2026-06-29T10:17:34.721Z
1045_1133_1136_null_26.12,"[1045,1133,1136]",,0,277,S,26.12,2026-06-29T10:17:34.721Z
1030_1133_1390_null_26.12,"[1030,1133,1390]",,0,254,S,26.12,2026-06-29T10:17:34.721Z
1030_1045_2132_null_26.12,"[1030,1045,2132]",,0,217,S,26.12,2026-06-29T10:17:34.721Z
1030_1390_2132_null_26.12,"[1030,1390,2132]",,0,186,S,26.12,2026-06-29T10:17:34.721Z
1030_1045_1390_null_26.12,"[1030,1045,1390]",,0,184,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_1390_null_26.12,"[1030,1097,1390]",,0,182,S,26.12,2026-06-29T10:17:34.721Z
1030_1097_2132_null_26.12,"[1030,1097,2132]",,0,176,S,26.12,2026-06-29T10:17:34.721Z
1044_1133_1388_null_26.12,"[1044,1133,1388]",,0,174,S,26.12,2026-06-29T10:17:34.721Z
